"","Date","Month","Year","Landing Site","Data Collector","Group","Fishgear","# Boats","#Fishers","Family","Species","Length","Weight_kg","Weight_g","FishGroups","EnglishName","KiswahiliName","Bycatch","Price_KSHPerkg","FunGr_Diet","TrophLevel","SE_TrophLevel","Vulnerability","Lmat_cm","Lopt_cm","Linf_cm","SizeCategory","Diet","Mobility","Active","Schooling","Position","TempPrefMin_degC","TempPrefMean_degC","TempPrefMax_degC","Calcium_mgPer100g","Calicum_L95","Calcium_U95","Iron_mgPer100g","Iron_L95","Iron_U95","Omega3_gPer100g","Omega3_L95","Omega3_U95","Protein_gPer100g","Protein_L95","Protein_U95","VitaminA_ugPer100g","VitaminA_L95","VitaminA_U95","Selenium_ugPer100g","Selenium_L95","Selenium_U95","Zinc_mgPer100g","Zinc_L95","Zinc_U95","Source","Notes","Lopt_ratio","Lmat_ratio"
"454",2022-08-25,"August","2022","Shimoni","Roselyn Mwakio","3","Gillnet",1,3,"Lethrinidae","Lethrinus lentjan",22.5,0.138,138,"Emperors","Pink ear emperor","Changu","No",200,"Pisc-Macro-Invert",3.869999886,0.5445,24.93,24.38892495,29.04028105,40.7449128,"S5","Mobile Inverts","Mob","Night","SmallG","Bottom",24.6,28,29,68.99393861,35.80520169,118.5985452,1.307299607,0.734459546,2.336050054,0.275142123,0.139745121,0.544158826,19.42965125,17.12908629,21.49434845,17.31038991,3.729466326,105.3731172,52.9057792,19.53479899,112.6321173,2.694909244,1.735681256,3.994835047,"Galligan","",0.77478589002843,0.922549888776463
"455",2022-10-01,"October","2022","Vanga","Sofia Saidi","5","Traps",1,1,"Lethrinidae","Monotaxis grandoculis",18.8,0.078,78,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.681795595360955,0.806486029708382
"456",2022-10-01,"October","2022","Vanga","Sofia Saidi","5","Traps",1,1,"Lethrinidae","Monotaxis grandoculis",19.7,0.09,90,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.714434746202703,0.845094403471017
"457",2022-10-01,"October","2022","Vanga","Sofia Saidi","5","Traps",1,1,"Lethrinidae","Monotaxis grandoculis",18.5,0.076,76,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.670915878413706,0.793616571787503
"458",2022-10-09,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,15,"Lethrinidae","Monotaxis grandoculis",19.5,0.098,98,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.707181601571203,0.836514764857098
"459",2022-10-09,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,15,"Lethrinidae","Monotaxis grandoculis",18.3,0.078,78,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.663662733782206,0.785036933173584
"460",2022-10-09,"October","2022","Vanga","Sofia Saidi","2","Reef seine",1,15,"Lethrinidae","Monotaxis grandoculis",20.1,0.108,108,"Emperors","Bigeye emperor","Changu","No",200,"Predator",3.400000095,0.4664,43.83,23.31100516,27.57424678,41.39718455,"S5","Mobile Inverts","Mob","Night","Sol","Low",24.6,28,29.1,14.81690283,7.248155328,35.96617418,0.134825197,0.07873725,0.289776356,0.066892835,0.040310919,0.110849732,19.812103,17.91553459,21.67443582,49.42173053,14.77065684,135.3414858,75.48967529,39.41931024,145.906656,0.448413913,0.3238396,0.709779644,"Galligan","",0.728941035465702,0.862253680698855
"461",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",19,0.075,75,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.278505413439666,0.40644686351435
"462",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",16.5,0.089,89,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.241859964302868,0.352967013051936
"463",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",18.5,0.058,58,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.271176323612306,0.395750893421868
"464",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",18.5,0.078,78,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.271176323612306,0.395750893421868
"465",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",20,0.1,100,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.293163593094385,0.427838803699316
"466",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",17.5,0.065,65,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.256518143957587,0.374358953236902
"467",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",19,0.091,91,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.278505413439666,0.40644686351435
"468",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",18,0.07,70,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.263847233784947,0.385054923329385
"469",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",19,0.077,77,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.278505413439666,0.40644686351435
"470",2022-09-07,"September","2022","Wasini","Roselyne Mwakio","1","Gillnet",1,3,"Lutjanidae","Lutjanus argentimaculatus",19,0.078,78,"Snappers","River snapper",NA,"No",200,"Predator",3.85,0.64,59.54,46.74657798,68.22129511,98.48022364,"S6","Carnivorous","Mob","Night","MedG","Low",24.3,28,29.1,11.18303194,4.875000842,24.47395805,0.571348595,0.261380118,1.316892359,0.35479861,0.149550139,0.86470846,18.08730438,16.43694289,19.57982875,81.76999104,11.33382525,501.7208068,44.81851803,14.61699947,109.826533,0.363681801,0.209637654,0.729905544,"Galligan","",0.278505413439666,0.40644686351435
"471",2022-09-05,"September","2022","Kibuyuni","Roselyne Mwakio","1","Basket trap",1,2,"Lutjanidae","Lutjanus fulviflamma",20,0.14,140,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.750591863639292,0.996328845038606
"472",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","2","Hand line",0,1,"Lutjanidae","Lutjanus fulviflamma",15,0.05,50,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.562943897729469,0.747246633778954
"473",2022-09-09,"September","2022","Kibuyuni","Roselyne Mwakio","2","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",14,0.043,43,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.525414304547504,0.697430191527024
"474",2022-10-26,"October","2022","Shimoni","Roselyne Mwakio","2","Basket trap",1,4,"Lutjanidae","Lutjanus fulviflamma",20.5,0.095,95,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.769356660230274,1.02123706616457
"475",2022-11-02,"November","2022","Wasini","Roselyne Mwakio","2","Basket trap",1,3,"Lutjanidae","Lutjanus fulviflamma",22.5,0.195,195,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.844415846594203,1.12086995066843
"476",2022-11-07,"November","2022","Wasini","Roselyne Mwakio","1","Basket trap",1,2,"Lutjanidae","Lutjanus fulviflamma",17,0.072,72,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.638003084093398,0.846879518282815
"477",2022-11-07,"November","2022","Wasini","Roselyne Mwakio","1","Basket trap",1,2,"Lutjanidae","Lutjanus fulviflamma",16,0.056,56,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.600473490911433,0.797063076030884
"478",2022-11-07,"November","2022","Wasini","Roselyne Mwakio","1","Basket trap",1,2,"Lutjanidae","Lutjanus fulviflamma",15,0.047,47,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.562943897729469,0.747246633778954
"479",2022-09-11,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Lutjanidae","Lutjanus fulviflamma",20.9,0.117,117,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.78436849750306,1.04116364306534
"480",2022-09-11,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,23,"Lutjanidae","Lutjanus fulviflamma",21.1,0.137,137,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.791874416139453,1.05112693151573
"481",2022-09-14,"September","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Lutjanidae","Lutjanus fulviflamma",19.5,0.081,81,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.731827067048309,0.97142062391264
"482",2022-09-14,"September","2022","Vanga","Sofia Saidi","2","Ring net",1,25,"Lutjanidae","Lutjanus fulviflamma",19.7,0.092,92,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.739332985684702,0.981383912363026
"483",2022-09-14,"September","2022","Vanga","Sofia Saidi","1","Reef seine",1,22,"Lutjanidae","Lutjanus fulviflamma",19.6,0.086,86,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.735580026366506,0.976402268137833
"484",2022-09-14,"September","2022","Vanga","Sofia Saidi","1","Reef seine",1,22,"Lutjanidae","Lutjanus fulviflamma",18.6,0.079,79,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.698050433184541,0.926585825885903
"485",2022-09-14,"September","2022","Vanga","Sofia Saidi","1","Reef seine",1,22,"Lutjanidae","Lutjanus fulviflamma",18.4,0.065,65,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.690544514548148,0.916622537435517
"486",2022-09-19,"September","2022","Vanga","Sofia Saidi","3","Reef seine",1,12,"Lutjanidae","Lutjanus fulviflamma",14.6,0.027,27,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.547932060456683,0.727320056878182
"487",2022-09-21,"September","2022","Vanga","Sofia Saidi","1","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",23.8,0.161,161,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.893204317730757,1.18563132559594
"488",2022-09-21,"September","2022","Vanga","Sofia Saidi","1","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",20.9,0.114,114,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.78436849750306,1.04116364306534
"489",2022-09-21,"September","2022","Vanga","Sofia Saidi","1","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",19.6,0.107,107,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.735580026366506,0.976402268137833
"490",2022-09-21,"September","2022","Vanga","Sofia Saidi","1","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",23.4,0.154,154,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.878192480457971,1.16570474869517
"491",2022-09-21,"September","2022","Vanga","Sofia Saidi","1","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",22.2,0.122,122,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.833156968639614,1.10592501799285
"492",2022-09-22,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,22,"Lutjanidae","Lutjanus fulviflamma",17.9,0.057,57,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.671779717957166,0.891714316309552
"493",2022-09-22,"September","2022","Vanga","Sofia Saidi","1","Ring net",1,22,"Lutjanidae","Lutjanus fulviflamma",16.9,0.053,53,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.634250124775201,0.841897874057622
"494",2022-09-24,"September","2022","Vanga","Sofia Saidi","2","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",17.9,0.057,57,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.671779717957166,0.891714316309552
"495",2022-09-24,"September","2022","Vanga","Sofia Saidi","2","Hand line",1,1,"Lutjanidae","Lutjanus fulviflamma",16.8,0.053,53,"Snappers","Dory snapper","Tembo","No",200,"Invert-Macro",3.85,0.62,34.26,20.07369364,26.64563922,35.90408988,"S4","Mobile Inverts","Mob","Both","MedG","Low",24.7,28.1,29.1,59.7807604,33.25701326,106.8426724,0.545537739,0.310097954,1.006544688,0.304044176,0.154917735,0.60937908,17.62670188,16.10074897,19.05125819,134.5549465,21.8994266,578.062319,71.02678913,29.24268226,146.2378075,0.752815872,0.501088733,1.340302713,"Galligan","",0.630497165457005,0.836916229832429
